# Site = EXAMPLE
# Contact = nathaniel.butts@gmail.com
# Supersid_Version = EG 1.4 20150801
# Longitude = 36.918682
# Latitude = -86.436348
#
# UTC_Offset = -06:00
# TimeZone = CST
#
# UTC_StartTime = 2022-06-27 00:00:00
# LogInterval = 5
# LogType = filtered
# MonitorID = SAMPLE1
# Stations = NAA,NPM
# Frequencies = 24000,21400
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
0.000000000000000, 0.000000000000000
